relative_path,kind,size_bytes,sha256
source_data/original_data/MAGE-Graph/output_1352/graph/full_output.json,text-data,152231,3b856257f2170e16910141d6a3b90e4035108d1adcaa2d7498e2082c58f0e7ff
source_data/original_data/MAGE-Graph/output_1353/graph/full_output.json,text-data,119694,f0f63dd44943e2d6d0e41a73ecec36483f715286dfac2058578677961fa86d82
source_data/original_data/MAGE-Graph/output_1354/graph/full_output.json,text-data,126606,043ef464ffb5f608235285da5835e4f7928df3abdc9f2da0fd4b0ffccc74820b
source_data/original_data/MAGE-Graph/output_1355/graph/full_output.json,text-data,184689,143ad79051266c8b4567998206a3d61d3446039479a861941ef83a04cb7af507
source_data/original_data/MAGE-Graph/output_1356/graph/full_output.json,text-data,117108,6ca4db236cb2fbd441d810ec0cb05fbdbf65fc803f55b5fa59cd7211d4c9d6a8
source_data/original_data/MAGE-Graph/output_1357/graph/full_output.json,text-data,156624,dab098134a16e40e6fc0d05fc5d8b682fefb7902266c9c9ed7e62f18c904ad2b
source_data/original_data/MAGE-Graph/output_1358/graph/full_output.json,text-data,149523,3fbd3f74284a1615b87c94816172835728573065e023e9992d88f78efa310a4e
source_data/original_data/MAGE-Graph/output_1359/graph/full_output.json,text-data,213945,585c6bf1d71be15b8968f36722e500b88fe96f02722ab2604ff9f1c83e5ac624
source_data/original_data/MAGE-Graph/output_136/graph/full_output.json,text-data,186494,8d1ded06153672441d3b213205c93b22098c4e2e547000847a338a32689347cf
source_data/original_data/MAGE-Graph/output_1360/graph/full_output.json,text-data,222715,2826171ba2bdb204a5d93657cb58c72fc0d8e06652fb065eae6cacf09b14ea40
source_data/original_data/MAGE-Graph/output_1361/graph/full_output.json,text-data,204034,46eaba529ee39ac0a0c5bcb01b06d933bd29f87a1027ef42f8be27feb158ecff
source_data/original_data/MAGE-Graph/output_1362/graph/full_output.json,text-data,182776,bd252b9c2064dc538daf51f7b419ef706ad28ad8dc981781c4d6510c5ef81bf0
source_data/original_data/MAGE-Graph/output_1363/graph/full_output.json,text-data,239880,d6d6a5ffb967a07d78d134cab522adfeaecdebe1412fc137ab93e24eeef666e6
source_data/original_data/MAGE-Graph/output_1364/graph/full_output.json,text-data,88692,988647dd0ba38d5476099dfe7f7a08151a4aa9bf4a08131c22b36950ac32400e
source_data/original_data/MAGE-Graph/output_1365/graph/full_output.json,text-data,225233,fd0cb230ffb6a978b8d3863449598fbbfc28f227f95a9658a1da880c78e71b4e
source_data/original_data/MAGE-Graph/output_1366/graph/full_output.json,text-data,173460,884f73ce8797349f6fea7a5d310e6c57ffc9e60e0de38033e2abe40d864ddc10
source_data/original_data/MAGE-Graph/output_1367/graph/full_output.json,text-data,186880,83d368c2f6ea009ef6624d8c99d34413a9a4c74e2847fb855a74200e2944600f
source_data/original_data/MAGE-Graph/output_1368/graph/full_output.json,text-data,278476,0980bd25fbacf251b816ae9f1e842daab5fba902309ffa641f8f1a4ea0affa51
source_data/original_data/MAGE-Graph/output_1369/graph/full_output.json,text-data,194361,f9dabe92ad8d082eef195ddae528cf5b2092ca278a9dfbda54964a014af860fa
source_data/original_data/MAGE-Graph/output_137/graph/full_output.json,text-data,127864,73c3fc976d11c4bd8a2a20f24c243811900c7c5575f917ff45ee4b6a46457e2f
source_data/original_data/MAGE-Graph/output_1370/graph/full_output.json,text-data,154357,71f527495e8994665f1cf051a323183298ee16dc2e3dd1cc7e6237cdf0d1207a
source_data/original_data/MAGE-Graph/output_1371/graph/full_output.json,text-data,237277,a91fae0be7ba204d519f2024ab41ba37352d9d41779ead93b364092947950c65
source_data/original_data/MAGE-Graph/output_1372/graph/full_output.json,text-data,135237,c01d25d39c4a14ffca4f7b0e426ca0c9f84ad96f60fe7236fd7726d3b9143496
source_data/original_data/MAGE-Graph/output_1373/graph/full_output.json,text-data,111104,db685f08cb39f08336a488c4679c935b45be7af906a8bccec3c7f630f4f7739c
source_data/original_data/MAGE-Graph/output_1374/graph/full_output.json,text-data,139092,917f998e2ddcd461af8a910b31b9697261f363aca40ea05a7da0ec9026c63e04
source_data/original_data/MAGE-Graph/output_1375/graph/full_output.json,text-data,167020,84d29fa2c27aa2bc0a7837e8d2bdc5cd22541695fdf1ed05a4b6fd96496e3553
source_data/original_data/MAGE-Graph/output_1376/graph/full_output.json,text-data,190027,659d31a89392f586f95d84098d364468ce0b3edc18e44a644515f6b7d787e7bf
source_data/original_data/MAGE-Graph/output_1377/graph/full_output.json,text-data,124857,567be851a10bfc1e5f5a92151d6617d436d145288bf3acc5bf49c30eced7aef5
source_data/original_data/MAGE-Graph/output_1378/graph/full_output.json,text-data,217873,6c2fdb3eda031e885da49502ba625422dfb5d12b75113e4df3c26bfdeca45539
source_data/original_data/MAGE-Graph/output_1379/graph/full_output.json,text-data,151413,a1db98728c367521eb5d7284dfbe4b3233217e2494acfdbbb0ed27cc5ee5de4b
source_data/original_data/MAGE-Graph/output_138/graph/full_output.json,text-data,232256,943adf5603278221483e72328414518bccdb23921392642557c9bd5cacb9e725
source_data/original_data/MAGE-Graph/output_1380/graph/full_output.json,text-data,167389,4c26c5bb3582e280c7c778fc8e13589fc38493f25a29ed97702c59ca1e8d481b
source_data/original_data/MAGE-Graph/output_1381/graph/full_output.json,text-data,216284,2255823bb1cbeb6cb7695491ae6676e79c9bd27ac3afcd05359e4a84b05d5fbb
source_data/original_data/MAGE-Graph/output_1382/graph/full_output.json,text-data,126550,9c6711038a673ada7d4a9a57ff1186b23d74269014cd2333a222d9d7d6a317de
source_data/original_data/MAGE-Graph/output_1383/graph/full_output.json,text-data,161663,c291a07dc5b00ecb791e10c9327ca88c2f54b14d39a4bb7eee5f2f754cf2ddc4
source_data/original_data/MAGE-Graph/output_1384/graph/full_output.json,text-data,213187,a52c2ced7617844c5c910acd80426549b4c811b917236a8e88f9779e4c290330
source_data/original_data/MAGE-Graph/output_1385/graph/full_output.json,text-data,184464,d26ad80781ad5000f44579c628098af3a882ea686cead39c671e8c271121b1f7
source_data/original_data/MAGE-Graph/output_1386/graph/full_output.json,text-data,197047,2cf87dbb364dc1406df7341fd2c5731b611a7e7a6f9affc7b93ab269eb104437
source_data/original_data/MAGE-Graph/output_1387/graph/full_output.json,text-data,113715,1ef5db41a9bb49fc71eb4f9396a6f305e6f43882ca96cde73a9faf644dd6eef1
source_data/original_data/MAGE-Graph/output_1388/graph/full_output.json,text-data,184980,4b121039c07d58a75d4089946a6ab222a861661ea54406581d3ce6a9dd81f287
source_data/original_data/MAGE-Graph/output_1389/graph/full_output.json,text-data,149637,70a66ec9d513b98581b35893365f710808c7722c6352971ca497591708c604f0
source_data/original_data/MAGE-Graph/output_139/graph/full_output.json,text-data,190919,02621f156affa841cf010dd6b401e6af263105b05f7ac06c3ead9d8f6e859261
source_data/original_data/MAGE-Graph/output_1390/graph/full_output.json,text-data,226857,4af41263f37a9e8e4fc5d53efdf5ad074ce481c09aefb2dcc627e1099e071f92
source_data/original_data/MAGE-Graph/output_1391/graph/full_output.json,text-data,209777,17c802f5f9d3f99b29d959762c8779027dbfd525f12531fe16a30e655fac8e31
source_data/original_data/MAGE-Graph/output_1392/graph/full_output.json,text-data,139667,f7e1b6e6c1418a8ded0d2ff365e93306cd55c459c5bb29232c225a5cae1b40c7
source_data/original_data/MAGE-Graph/output_1393/graph/full_output.json,text-data,165473,b6745ecbfd6fcb2d60149a804c180d06348c1f4a4cef9828dd60989aa5e801fd
source_data/original_data/MAGE-Graph/output_1394/graph/full_output.json,text-data,220501,a3f8c42e8be8fc3b85015129e30cf480ddf71d5628e4458261048cbe8a989c2d
source_data/original_data/MAGE-Graph/output_1395/graph/full_output.json,text-data,164970,0efdd2179bf1740288a74960f60f40d7651cac4675088bf2d2994d191a4ecc33
source_data/original_data/MAGE-Graph/output_1396/graph/full_output.json,text-data,188752,912a2aeade6c7254ba4a1fdf3a7adfd78d4b56da07cee0e6f4f3c9259b5b7220
source_data/original_data/MAGE-Graph/output_1397/graph/full_output.json,text-data,79450,80b09c341e8517ae15f4c6c4463c41a10222af05ee7bec68464001356b744b92
source_data/original_data/MAGE-Graph/output_1398/graph/full_output.json,text-data,83414,3d33746a3e53fced45647c6ea5e5d9bb0ed5c3c49f568607d21ce00f2277bcd8
source_data/original_data/MAGE-Graph/output_1399/graph/full_output.json,text-data,16080,669fab76bdff9127aaa14038f02e392d4f1114adc8c813360f952a5adcd76cd0
source_data/original_data/MAGE-Graph/output_140/graph/full_output.json,text-data,268990,7c9b7faefacd2e56f5c43db1bf9b281ea75f03f042bb7edd454705b1974784e8
source_data/original_data/MAGE-Graph/output_1400/graph/full_output.json,text-data,91077,661f3ac6f871e98c205f44792c641151a257814023eb2b1a9f14b8297bb47cfe
source_data/original_data/MAGE-Graph/output_1401/graph/full_output.json,text-data,92512,ea0522f5aac09622b3e09389daf6c697619b49a19f03b00e083dd4274a4dfc7e
source_data/original_data/MAGE-Graph/output_1402/graph/full_output.json,text-data,165997,5d04d4188d28d40b60b24bf860cbd4c4e9feb51f93e240e1d63c2a3bbb3d7dd1
source_data/original_data/MAGE-Graph/output_1403/graph/full_output.json,text-data,105774,80d97d69540354bead30963e1b44129cc5b1b2470fe5f63b5fb580dfb2903ab2
source_data/original_data/MAGE-Graph/output_1404/graph/full_output.json,text-data,127972,b4d54cb98082d60914ed8a0e43b3e7f2086dfc22a626f6927ac63905311955a6
source_data/original_data/MAGE-Graph/output_1405/graph/full_output.json,text-data,192269,9439cc6bcd2b9b51e8c586d062e2e9daf0f1630d1a6dcddb4cfe33a8653251de
source_data/original_data/MAGE-Graph/output_1406/graph/full_output.json,text-data,217626,1e4f9c3763dfff7d2497f4d1ad531f08520e31a52ce593864baf5a2d72483ba9
source_data/original_data/MAGE-Graph/output_1407/graph/full_output.json,text-data,88133,94698a69e4d9bc338f2934e311cee716cbab1e6da8d34e290a899ed4ccebb0a9
source_data/original_data/MAGE-Graph/output_1408/graph/full_output.json,text-data,223444,7e811a22fe698e0aa156e1fdb3a24f8f31896dd820bc049f963f6ea18b621a7d
source_data/original_data/MAGE-Graph/output_1409/graph/full_output.json,text-data,94796,4698d348eb3a4af79b97b5b9b914cf25fd70ce05de6848d5f137d4ab1bbda54f
source_data/original_data/MAGE-Graph/output_141/graph/full_output.json,text-data,655793,5d9a6720e52edea135dac5bec6d1e628065be3653fc5244a552f257b176be10a
source_data/original_data/MAGE-Graph/output_1410/graph/full_output.json,text-data,118285,47cd3cce2550b5a0715fd075022d54327ec8a015cb72aa8b04aecd3a71f69813
source_data/original_data/MAGE-Graph/output_1411/graph/full_output.json,text-data,70886,4df3e04b1b0cae8f6dc9ba038acd39edc35274ded485b030ebbebed9a329e70a
source_data/original_data/MAGE-Graph/output_1412/graph/full_output.json,text-data,124278,cfac8d943f0b5c57eb6319f2bc8db5178c15c1d275f58c22cc800cc126a8d6ff
source_data/original_data/MAGE-Graph/output_1413/graph/full_output.json,text-data,96768,0e9ac56edbb49310a9155b43563f1a26792d84eff207b13ce334f65743737976
source_data/original_data/MAGE-Graph/output_1414/graph/full_output.json,text-data,113676,66bb949cc5040cbb304e42bda7f8831777b1dad14fbaf9c7fc03be751fd0d402
source_data/original_data/MAGE-Graph/output_1415/graph/full_output.json,text-data,63062,c1d3bed59110cfa451a5f5466801c29323aff9c3232dbe66eebc594921770052
source_data/original_data/MAGE-Graph/output_1416/graph/full_output.json,text-data,62573,59d473ff00f785fa0f159bef83af1b9129421f064fbde40d7284dd2375c7863e
source_data/original_data/MAGE-Graph/output_1417/graph/full_output.json,text-data,120957,4cdfb2a940f6d28aab34e8ce0c442bf334534797030e829f0ae1962025cc9ba2
source_data/original_data/MAGE-Graph/output_1418/graph/full_output.json,text-data,239265,cc71ee32f4735a2c48b7424cbd7a4a2f0aa4c311ebe5157e9f7442a81ab0bcc4
source_data/original_data/MAGE-Graph/output_1419/graph/full_output.json,text-data,690227,4e4aba61a66051008fff4c0ab23c95c0bfa76637e25475f5fa6c4616fbc7554a
source_data/original_data/MAGE-Graph/output_142/graph/full_output.json,text-data,410018,5872e0eb8f914541f94e780c4f352472ddeec0dd1931a3f1953fb74a73aa3f39
source_data/original_data/MAGE-Graph/output_1420/graph/full_output.json,text-data,126682,73b689dad2b6ca2a633fff453c204c16aed5f4a7863f9f07c6a3a31b3589624b
source_data/original_data/MAGE-Graph/output_1421/graph/full_output.json,text-data,332495,ddd70fb147a5d770a2868768785844e9a77fdbc1e03584372b6d7685f9c4e7d8
source_data/original_data/MAGE-Graph/output_1422/graph/full_output.json,text-data,151935,55a59201ac76905f113090eff6f6630f02efd27a905652b88310ed0cd0356b6b
source_data/original_data/MAGE-Graph/output_1423/graph/full_output.json,text-data,80792,aad425cc0958a2b2f4208ae23ab1ad943d9ddd9d6c6084894a2cbd7ca71e1b81
source_data/original_data/MAGE-Graph/output_1424/graph/full_output.json,text-data,43981,78c836fb87c15255e4b4ed3b666b7cf073dd1f8dd91d6dfb3081f5eb773f0edd
source_data/original_data/MAGE-Graph/output_1425/graph/full_output.json,text-data,89051,8b5e24d803f63ed5f3454b796ae0f1ce76a831ceff0546bc85c9c79df4c1aeec
source_data/original_data/MAGE-Graph/output_1426/graph/full_output.json,text-data,80098,bb6bdf6363928019b1e7cb681cd65c613e2e562b580cbbba1e1174b72718463e
source_data/original_data/MAGE-Graph/output_1427/graph/full_output.json,text-data,567040,fcb8f9c8f291b665aee6722ec6645487e1969b9f012ee1217d331b1d0d1fe6e0
source_data/original_data/MAGE-Graph/output_1428/graph/full_output.json,text-data,117954,d544196bcadf4c9324bdfb8a63cd8564658f1f4ab8a9f8e88df5e73645066adc
source_data/original_data/MAGE-Graph/output_1429/graph/full_output.json,text-data,616353,56dff2c43fd1775fb762af630e191d2983a32e82675aef9c48880947da5c7f2d
source_data/original_data/MAGE-Graph/output_143/graph/full_output.json,text-data,171689,02ac298942677af6c2500efe01086c03affbca34735963e43aa320fc6b92e512
source_data/original_data/MAGE-Graph/output_1430/graph/full_output.json,text-data,319925,dc6203a92508c79f65f59a7377a521453ac9ef92cb8729803c922e7cd4ed82e5
source_data/original_data/MAGE-Graph/output_1431/graph/full_output.json,text-data,342390,2a940d305fd6985d679dd551f5e96b2b6c381414ec8edefe774973182376bc1a
source_data/original_data/MAGE-Graph/output_1432/graph/full_output.json,text-data,156652,8ed38062abc17b746fe178041013bf91df6bd9c8c312c6c23a90e799ad497cc0
source_data/original_data/MAGE-Graph/output_1433/graph/full_output.json,text-data,179997,926a12bb27306939bfa13a162cbcac131185e5478040a0d05fb01a6065d3e027
source_data/original_data/MAGE-Graph/output_1434/graph/full_output.json,text-data,159158,0f35bcb1fc4fd5088abf8681df1857f496117d537ce460d98590b3c6f38037ca
source_data/original_data/MAGE-Graph/output_1435/graph/full_output.json,text-data,133355,ea10398687acfd841a3d0045813e55b5a80bc421049e8f8294c5289babb96443
source_data/original_data/MAGE-Graph/output_1436/graph/full_output.json,text-data,123210,4ca4641465dfd35e96c9df7c587f2ac13fbcdd1e4e43c6ee634aa34a60d43fec
source_data/original_data/MAGE-Graph/output_1437/graph/full_output.json,text-data,159763,f19b3758c22b9fae473c5c0896398a80d6b2b8b03aeaa72dd94756d30c54528a
source_data/original_data/MAGE-Graph/output_1438/graph/full_output.json,text-data,180467,810f62a28c4ae9f8768156793e29b49073d1484a1366c80867b62da00f5c3b26
source_data/original_data/MAGE-Graph/output_1439/graph/full_output.json,text-data,184991,03fdf0a5d35ce44e21daec063e085b0a841073bb5c89c1b9e857cf7fa8b7b136
source_data/original_data/MAGE-Graph/output_144/graph/full_output.json,text-data,143447,88b9f462a97de611d8f29e154403cbf5b4c357b080bf8a0963d5149ab640efc3
source_data/original_data/MAGE-Graph/output_1440/graph/full_output.json,text-data,177196,3101110539b6f15ef518e62dd7d61e0f2bba338c898a385add85a4d1af4cc0b6
source_data/original_data/MAGE-Graph/output_1441/graph/full_output.json,text-data,186956,47544966ac1d6798ec087cd6d4063e82050a1becc8c01854937b1470b70f7d0d
source_data/original_data/MAGE-Graph/output_1442/graph/full_output.json,text-data,209296,3a0a6541a6913295a8c185dc0927762b681dac5f9c2876b66d2c3ef97a0705c2
source_data/original_data/MAGE-Graph/output_1443/graph/full_output.json,text-data,107252,1cd4a55cae60a8b837b90593c51b80492d36cff1d5fbdffab83e8fb1402cfc26
source_data/original_data/MAGE-Graph/output_1444/graph/full_output.json,text-data,182707,42a7cd4a3b9b93a6471e7498df2668e4bf566bfef9833e22e9c5fc38697b6473
source_data/original_data/MAGE-Graph/output_1445/graph/full_output.json,text-data,154834,68ef6450fd92ed7aae5e77d4b0b8110107d3cba495d338a3b007bda17c7a3b47
source_data/original_data/MAGE-Graph/output_1446/graph/full_output.json,text-data,240242,c64fa5c0615609eb05f337bdab0b72e5a82e2f2a7ff5607a39d95db6acdbd435
source_data/original_data/MAGE-Graph/output_1447/graph/full_output.json,text-data,203401,6fdd55d7f523c1652cc6182cba074f1689e3e446133467b5f16bd8939dcbbe7d
source_data/original_data/MAGE-Graph/output_1448/graph/full_output.json,text-data,218974,311ea71f4a1a6ecf6e4544ebc143af3f629a875c7c14d5ded3624124fdf70846
source_data/original_data/MAGE-Graph/output_1449/graph/full_output.json,text-data,176426,5c3b9dc58894820e69af7db55bfb532d34ba869307792335abdae4e0e8b78925
source_data/original_data/MAGE-Graph/output_145/graph/full_output.json,text-data,199816,230c7158edfeffb735ffab24cfe833a0831b14a5c634ad1d9414587d6abdf587
source_data/original_data/MAGE-Graph/output_1450/graph/full_output.json,text-data,123264,fc11d0048159f1b82e18965d2c8178f8c71cec2f5de60790ce80a1746c022a21
source_data/original_data/MAGE-Graph/output_1451/graph/full_output.json,text-data,184273,29ecbf4b2dd4a6c928a90e3f6efa9b3fe2454a920a5d1bd59880b488d8359ff3
source_data/original_data/MAGE-Graph/output_1452/graph/full_output.json,text-data,426399,3c40e9bc01fede970f21239e21ffaff6b1746579c7486a804407a79930e89c04
source_data/original_data/MAGE-Graph/output_1453/graph/full_output.json,text-data,96329,1bcd11fdc9ecc9327ea8a2ff5927cbf9dc4c4ca98acdfb914470c81495533815
source_data/original_data/MAGE-Graph/output_1454/graph/full_output.json,text-data,96079,de1f409d15d9d30ba86e4ce9daa0f8d7c67c1dc911c227b68de88aa629484949
source_data/original_data/MAGE-Graph/output_1455/graph/full_output.json,text-data,168057,863dca33a1370fd22b953d89e0bcdf42dc4a5e29115e684d1598df0e78feeeab
source_data/original_data/MAGE-Graph/output_1456/graph/full_output.json,text-data,106986,a7705a85aa9ff515be5335ba327a1374f5456436778bc3b37a46576357c356f2
source_data/original_data/MAGE-Graph/output_1457/graph/full_output.json,text-data,149940,b26a271fff9c1e8e2903c85e0a9f601d7582972de90bb44e96c55ce7780ed0da
source_data/original_data/MAGE-Graph/output_1458/graph/full_output.json,text-data,129150,4731e197940cb2999c41232b5fb30b29adb4001c89015e429321f8a6f2939ee0
source_data/original_data/MAGE-Graph/output_1459/graph/full_output.json,text-data,102643,e7160a9e542bc92b7b8ab2241d9046d506305b51368d69d43330c8f4e7af4ed5
source_data/original_data/MAGE-Graph/output_146/graph/full_output.json,text-data,189734,b3d009ad3fb9dd857fa86543e216733ecf08b1912356fd4cd8b204d0352a0576
source_data/original_data/MAGE-Graph/output_1460/graph/full_output.json,text-data,219434,20c7034fdbaee51a6d2b51519345dd3b2990b999cf42a72ee72469076311659a
source_data/original_data/MAGE-Graph/output_1461/graph/full_output.json,text-data,154422,29d049bf2fdb3d523fb807d285f4d791ce830f6cf891796c0f8cc0193017c540
source_data/original_data/MAGE-Graph/output_1462/graph/full_output.json,text-data,277419,64ddb41872f185fae933269f167413eff0083fd060c2274e00d1955c8cb034d9
source_data/original_data/MAGE-Graph/output_1463/graph/full_output.json,text-data,139266,6c4b0300f5f51006b82590346013450b8c3309accd82ce108d580fb0a1279d4c
source_data/original_data/MAGE-Graph/output_1464/graph/full_output.json,text-data,189443,77943f005952604012bf7cef3d9eb8d9f7555377f7ac051f3b21f925a4af3141
source_data/original_data/MAGE-Graph/output_1465/graph/full_output.json,text-data,128804,f7d8f58c520649086dc40b138729f3fd750fefed0d5fe45126e1e19a1074fd1a
source_data/original_data/MAGE-Graph/output_1466/graph/full_output.json,text-data,134746,562c42c166e075c42450e85560aa867ab24c86d155d73b38e19249cd72bd0220
source_data/original_data/MAGE-Graph/output_1467/graph/full_output.json,text-data,184411,1664f6bdaa1500e80787a94552c2c5fcd4c102e0a0603bbadd486dbe24e13502
source_data/original_data/MAGE-Graph/output_1468/graph/full_output.json,text-data,148894,23541223e82f9c88fdae4e8aa4728ad6bd0552d1328a137069ea479eaf73057e
source_data/original_data/MAGE-Graph/output_1469/graph/full_output.json,text-data,194477,632b24511f9864fc890a192bf71cf7e655cc4f6d63541f80928d795df891551d
source_data/original_data/MAGE-Graph/output_147/graph/full_output.json,text-data,153745,0cc956974cddba1da4ceaa38a24e4e7f0e333a830945633a4f2f1d823b390144
source_data/original_data/MAGE-Graph/output_1470/graph/full_output.json,text-data,118083,8ec549fbd1c601bc25863a9c07b78f504f31cf0292907aa9979520933e80babf
source_data/original_data/MAGE-Graph/output_1471/graph/full_output.json,text-data,107933,e46f7e2d9c5c5be83e327222c9abf36b29dda7ae678154ab12c7063bc9a47546
source_data/original_data/MAGE-Graph/output_1472/graph/full_output.json,text-data,128669,58ac65e40b2fa5265e7771796c8815011b79bcf882b4477d9aadd4e8f520bc13
source_data/original_data/MAGE-Graph/output_1473/graph/full_output.json,text-data,89586,5c5cf21aa9428a5643b82f6601257a1afcc029ed3016d5a124dc5c1091fd5610
source_data/original_data/MAGE-Graph/output_1474/graph/full_output.json,text-data,121755,e425632cfe638ce8907425f107ab3f61b39e1af153ce0312dbc06ab33fd24a6e
source_data/original_data/MAGE-Graph/output_1475/graph/full_output.json,text-data,97053,b050b61affcd3952e351445cfe8e03e1a2efe3db7e9bf2b916ed13cc1e2f9570
source_data/original_data/MAGE-Graph/output_1476/graph/full_output.json,text-data,152980,2e6b75e33042e7e056464ec1850a21c80f234b7c983a811a50fcce0e499d8bb7
source_data/original_data/MAGE-Graph/output_1477/graph/full_output.json,text-data,75600,7b6ebdd1938b9e89359d874c540eb12099d4aa61007a45eb0d3fb0149951f203
source_data/original_data/MAGE-Graph/output_1478/graph/full_output.json,text-data,118184,b6e653282c19a02a6e7ad3a398573ddc1826b238fe07e65ca70b6ccdbd4b9459
source_data/original_data/MAGE-Graph/output_1479/graph/full_output.json,text-data,150697,474c2f42c57370e1030ea5e71e30be899d3e56ed5e7dd119fd78f3841c138b14
source_data/original_data/MAGE-Graph/output_148/graph/full_output.json,text-data,209378,3871348ac2ea57445b70aa12b0f1f56c3cac9f94a7b1134854bd10816137dfd8
source_data/original_data/MAGE-Graph/output_1480/graph/full_output.json,text-data,171870,0c9a326c1f1831fb75f9ad2d2e1a02aa0160250dc6b9cd1c0ab9462f5351c1cb
source_data/original_data/MAGE-Graph/output_1481/graph/full_output.json,text-data,168237,b520481beec7fe3db16fa0347464097b56af8731fe3516554a5c29b9aa57f195
source_data/original_data/MAGE-Graph/output_1482/graph/full_output.json,text-data,132342,a02ee066bf6c279c462dfd2fd442fefeb402bde35e8313bcad74659d62661bbe
source_data/original_data/MAGE-Graph/output_1483/graph/full_output.json,text-data,176304,40c5fae75f301ff04188ed472dc21f937961c4ecf47f0c8ddf6d28657bd03168
source_data/original_data/MAGE-Graph/output_1484/graph/full_output.json,text-data,169000,2f07bc6ab9740e163f104ad62a4221ca138cae631086822442c3763f1fc340d4
source_data/original_data/MAGE-Graph/output_1485/graph/full_output.json,text-data,139613,880c649339d71a29330a90236b7806f5173404b6af042baf430b894bb6d2ed72
source_data/original_data/MAGE-Graph/output_1486/graph/full_output.json,text-data,69711,603fa7a8b500a2ea4416648bfa4a0df69f1049b83a9380bb1da2ba343a3f8bb4
source_data/original_data/MAGE-Graph/output_1487/graph/full_output.json,text-data,140161,dfa18e47ca1cc33dcca355b5453325f2aee7e3849c90e8b6744a5f5d253f567f
source_data/original_data/MAGE-Graph/output_1488/graph/full_output.json,text-data,134873,57754f4f72153c1fb066d571d44df6bbc35a6b91d366339e0de32a226277f864
source_data/original_data/MAGE-Graph/output_1489/graph/full_output.json,text-data,84211,6e8104015bba000b4a30bdd9057441881221956da32b0fcf6efd46a3cffaa5a4
source_data/original_data/MAGE-Graph/output_149/graph/full_output.json,text-data,232034,60098e4091b389bb464ee3fcd9cff24006c1c4d5fe3c20aaafba479f61c1f2b8
source_data/original_data/MAGE-Graph/output_1490/graph/full_output.json,text-data,251584,96f9a3b3637d34e0ed75cd17103b1f2b7e745ee8d900d5b594444326ad0cf0cb
source_data/original_data/MAGE-Graph/output_1491/graph/full_output.json,text-data,62974,8fe680cbe23d54371cab2ed7c196f2a43f90ead5afa4af54bb6467898f437a7e
source_data/original_data/MAGE-Graph/output_1492/graph/full_output.json,text-data,147089,8670f81d1c630d562bb0cafabe04d01fbcca8605d7f028a62873cc917de092b9
source_data/original_data/MAGE-Graph/output_1493/graph/full_output.json,text-data,227370,769a74ba32198a8ba6d2b8dfc5e0b39e2e2c2c42f20c2cced954409034258736
source_data/original_data/MAGE-Graph/output_1494/graph/full_output.json,text-data,130085,9d18027187002df780bf252655f95b57dfb533f912e494ab336debe3913e7530
source_data/original_data/MAGE-Graph/output_1495/graph/full_output.json,text-data,217626,ce5a6a6ba64f2b4355a0b1a40a584465914edb496a28a4a25bb56a6682563044
source_data/original_data/MAGE-Graph/output_1496/graph/full_output.json,text-data,111429,c1a8c4364d97fead464f2a1a9761494f7f57a38dfc487d9fe98db4d71b078b94
source_data/original_data/MAGE-Graph/output_1497/graph/full_output.json,text-data,109517,ee32c4c17c154c30ae89ec93f58878f25a7df07622e37ba03f7b6b4bf72cd565
source_data/original_data/MAGE-Graph/output_1498/graph/full_output.json,text-data,396265,e7c75e7170e65d77f8727b2d1dbc0594fe99d2f0bd01c58521fc4e3d3916f68d
source_data/original_data/MAGE-Graph/output_1499/graph/full_output.json,text-data,125284,799c5b7c58ef82a6706472467b270c2a3eb4458db23a9ef8372a67a4cda2c65c
source_data/original_data/MAGE-Graph/output_150/graph/full_output.json,text-data,191121,1e6e7389ac71877759b305f399a1bb128ca2039195fb9ea2875aacbda995aed1
source_data/original_data/MAGE-Graph/output_1500/graph/full_output.json,text-data,159538,9b1bfb9c617bd20f719e1be4a68f24b0fa59d7fa60157181ec72d4f77826cd7d
source_data/original_data/MAGE-Graph/output_1501/graph/full_output.json,text-data,249939,4a5bc547279cdb5ef3c0fcbb42dbd5cdae66c3eb5f805dfe456f62119c86fb39
source_data/original_data/MAGE-Graph/output_1502/graph/full_output.json,text-data,133742,cc6585245205e23d13937e4512013e4a99b597402e23e928bc0a71d5d8c0c322
source_data/original_data/MAGE-Graph/output_1503/graph/full_output.json,text-data,14374,bffb6154bfacf03d26a42fd03bf058be7d95dbf7953a54c10669a92186ae7407
source_data/original_data/MAGE-Graph/output_1504/graph/full_output.json,text-data,221154,a447e7c3360baf3c7cd419508ef697063685361d0aded84ce78ef9c06be7635b
source_data/original_data/MAGE-Graph/output_1505/graph/full_output.json,text-data,94576,7f589095c62ddeebc102cf1d7b5e1c1ec215b7e74fad559546d446502a25d67a
source_data/original_data/MAGE-Graph/output_1506/graph/full_output.json,text-data,151527,2c5d4d1f541572d0726e211db4f958600a3a1ec460662f3dcd2148be7d3a1ada
source_data/original_data/MAGE-Graph/output_1507/graph/full_output.json,text-data,210273,d6861d210d991270e3b8e3c8aba3ee1fb19afbeeb8fd540e1e8a1c1d9aedc434
source_data/original_data/MAGE-Graph/output_1508/graph/full_output.json,text-data,102380,1f4e4d231e3c35694e2651407adfad52bd0efcea5cfc84acd06fa37427d53f20
